ID,HomoA,LumoA,GapA,HomoAH,LumoAH,GapAH,HomoAH2,LumoAH2,GapAH2,SMILES,redoxpot1,redoxpot2
077,-8.1464,-4.0376,4.1089,-7.8917,-3.8917,4.0000,-6.4672,-2.1951,4.2721,C1(=C(C(=O)C=CC1=O)C(=O)OC)C(=O)OC,1.2227,1.4969
078,-8.1560,-4.2104,3.9456,-8.0147,-4.1236,3.8912,-6.6672,-2.4767,4.1905,C1(=C(C(=O)C=C(C1=O)C(=O)OC)C(=O)OC)C(=O)OC,1.1804,1.5496
079,-8.2580,-4.3668,3.8912,-8.1410,-4.2498,3.8912,-6.8030,-2.5853,4.2177,C1(=C(C(=O)C(=C(C1=O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC,1.1820,1.5875
080,-8.4879,-4.1886,4.2993,-8.0365,-4.0093,4.0272,-6.6150,-1.3633,5.2517,C1=C(C(=O)C(=CC1=O)C(F)(F)F)C(F)(F)F,0.8632,1.7062
082,-8.5105,-4.1840,4.3265,-8.0830,-4.0830,4.0000,-6.5981,-1.4825,5.1157,C1=C(C(=O)C=C(C1=O)C(F)(F)F)C(F)(F)F,0.9278,1.6385
081,-8.4098,-4.1105,4.2993,-7.9878,-4.0422,3.9456,-6.5568,-1.5499,5.0068,C1=CC(=O)[C]([C](C1=O)C(F)(F)F)C(F)(F)F,1.0221,1.6281
083,-8.6577,-4.3584,4.2993,-8.2436,-4.2980,3.9456,-6.8702,-2.0267,4.8436,C1=C(C(=O)[C]([C](C1=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.8963,1.7463
084,-8.8575,-4.4765,4.3810,-8.5004,-4.5276,3.9728,-7.1143,-2.5429,4.5714,[C]1([C](C(=O)[C]([C](C1=O)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.9142,1.6403
085,-8.6898,-4.4177,4.2721,-8.1459,-4.1459,4.0000,-6.7274,-2.1015,4.6259,C1=C(C(=O)C(=CC1=O)C#N)C#N,1.0002,1.7992
086,-8.6988,-4.5355,4.1633,-8.2112,-4.3744,3.8368,-6.7347,-2.2993,4.4354,C1=CC(=O)C(=C(C1=O)C#N)C#N,1.1961,1.7209
087,-8.7309,-4.4044,4.3265,-8.2036,-4.2852,3.9184,-6.7083,-2.3818,4.3265,C1(=CC(=O)C(=CC1=O)C#N)C#N,1.1401,1.6485
088,-8.8735,-4.8191,4.0544,-8.4406,-4.6310,3.8095,-7.0335,-2.9246,4.1089,C1=C(C(=O)C(=C(C1=O)C#N)C#N)C#N,1.1620,1.8643
089,-9.0262,-5.1350,3.8912,-8.6237,-5.0319,3.5919,-7.3355,-3.5260,3.8095,C1(=C(C(=O)C(=C(C1=O)C#N)C#N)C#N)C#N,1.2735,1.8628
090,-8.1954,-4.0593,4.1361,-7.9238,-3.9510,3.9728,-6.4642,-1.6751,4.7891,C1=CC(=O)C(=C(C1=O)C(=O)O)C(=O)O,1.0234,1.6020
092,-8.1464,-4.1192,4.0272,-7.8425,-4.0057,3.8368,-6.4838,-2.3206,4.1633,C1=C(C(=O)C=C(C1=O)C(=O)O)C(=O)O,1.1455,1.6371
093,-8.2947,-4.2675,4.0272,-8.0934,-4.1206,3.9728,-6.6727,-2.3189,4.3538,C1=C(C(=O)C(=C(C1=O)C(=O)O)C(=O)O)C(=O)O,1.1426,1.6992
091,-8.1843,-4.1026,4.0816,-7.9470,-3.9470,4.0000,-6.5249,-2.0623,4.4626,C1=C(C(=O)C(=CC1=O)C(=O)O)C(=O)O,1.0953,1.7053
094,-8.3124,-4.4212,3.8912,-8.2283,-4.3100,3.9184,-6.8789,-2.7157,4.1633,C1(=C(C(=O)C(=C(C1=O)C(=O)O)C(=O)O)C(=O)O)C(=O)O,1.1886,1.6154
095,-8.2838,-4.2294,4.0544,-8.1647,-4.1102,4.0544,-6.4740,-1.6305,4.8436,C1=C(C(=O)C=C(C1=O)P(=O)(O)O)P(=O)(O)O,1.2796,1.4581
097,-8.2349,-4.1532,4.0816,-7.7875,-3.8419,3.9456,-6.4204,-1.5225,4.8980,C1=C(C(=O)C(=CC1=O)P(=O)(O)O)P(=O)(O)O,1.1549,1.6258
096,-8.0977,-4.0433,4.0544,-8.2509,-4.2781,3.9728,-6.4757,-1.6049,4.8708,C1(=C(C(=O)C=CC1=O)P(=O)(O)O)P(=O)(O)O,1.4119,1.3630
098,-8.2229,-4.3045,3.9184,-8.3709,-4.5614,3.8095,-6.7072,-1.9725,4.7347,C1(=C(C(=O)C=C(C1=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,1.4443,1.4026
099,-8.5734,-4.8727,3.7007,-8.5326,-4.7774,3.7551,-6.9938,-2.4495,4.5442,C1(=C(C(=O)C(=C(C1=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,1.1543,1.4724
100,-8.4321,-4.3505,4.0816,-8.1815,-4.3720,3.8095,-6.9007,-2.2476,4.6531,[C]1([C](C(=O)C=CC1=O)S(O)([O])[O])S([O])(O)[O],1.2724,1.6119
1000,-6.8844,-3.0204,3.8640,-6.6882,-2.9875,3.7007,-5.0797,-1.7328,3.3470,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)O)O,0.1926,0.7274
1002,-6.4417,-2.9042,3.5374,-6.3845,-2.9287,3.4558,-4.8969,-1.6316,3.2653,c1c(c(c2c(c1O)C(=O)c1ccccc1C2=O)O)O,0.3490,0.8000
1001,-6.9881,-3.0153,3.9728,-6.7489,-3.0754,3.6735,-5.0729,-1.6716,3.4014,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)O)O)O,0.2003,0.8598
1004,-6.6909,-2.9358,3.7551,-6.5638,-2.9720,3.5919,-4.9421,-1.6767,3.2653,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)O)O)O,0.1648,0.8112
1003,-6.6656,-2.9377,3.7279,-6.5342,-2.9695,3.5646,-4.9323,-1.6125,3.3197,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)O)O)O,0.1379,0.8322
1005,-6.6906,-2.9355,3.7551,-6.5138,-2.9219,3.5919,-4.9464,-1.6539,3.2925,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)O)O)O,0.1477,0.8301
1006,-6.6906,-2.9355,3.7551,-6.5260,-2.9614,3.5646,-4.9061,-1.6136,3.2925,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)O)O)O,0.1673,0.8147
1007,-6.8860,-2.9404,3.9456,-6.6811,-3.0348,3.6463,-4.9391,-1.5921,3.3470,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)O)O)O,0.1503,0.8527
1008,-6.8139,-2.9772,3.8368,-6.6022,-3.0648,3.5374,-4.9900,-1.6158,3.3742,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)O)O)O,0.1964,0.8626
1009,-6.8580,-2.9396,3.9184,-6.6689,-2.9954,3.6735,-4.9584,-1.6659,3.2925,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)O)O)O,0.1576,0.8450
1010,-6.8343,-2.9704,3.8640,-6.6123,-3.0476,3.5646,-4.9510,-1.5769,3.3742,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)O)O)O,0.1967,0.8651
101,-8.5443,-4.3810,4.1633,-8.2436,-4.4068,3.8368,-6.8022,-1.8770,4.9252,C1(=CC(=O)C=C(C1=O)S(O)([O])[O])S([O])(O)[O],1.1962,1.6314
1012,-6.5244,-2.9325,3.5919,-6.4694,-3.0136,3.4558,-4.9042,-1.6117,3.2925,c1cc(c2c(c1O)C(=O)c1cc(ccc1C2=O)O)O,0.3915,0.8560
1011,-6.4857,-2.9211,3.5646,-6.3932,-2.9918,3.4014,-4.8825,-1.5355,3.3470,c1cc(c2c(c1O)C(=O)c1cccc(c1C2=O)O)O,0.3888,0.8567
1014,-6.6860,-2.9853,3.7007,-6.5165,-3.0335,3.4830,-5.0604,-1.6591,3.4014,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)O)O)O,0.1803,0.6896
1013,-6.7404,-2.9853,3.7551,-6.5725,-3.0351,3.5374,-5.0417,-1.6131,3.4286,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)O)O)O,0.1718,0.6955
1016,-6.3981,-2.9967,3.4014,-6.3489,-3.0563,3.2925,-4.9987,-1.6245,3.3742,c1cc(c2c(c1OC)C(=O)c1ccccc1C2=O)OC,0.4787,0.9729
1015,-6.7481,-2.9929,3.7551,-6.5181,-3.0623,3.4558,-5.0085,-1.6887,3.3197,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)OC)OC,0.1932,0.9137
1017,-6.8425,-3.0057,3.8368,-6.6749,-3.0830,3.5919,-5.0272,-1.5986,3.4286,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)OC)OC,0.1966,0.9722
1018,-6.8174,-3.0079,3.8095,-6.6400,-3.0754,3.5646,-5.0446,-1.6977,3.3470,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)OC)OC,0.2040,0.9434
1020,-6.8158,-2.9791,3.8368,-6.5826,-3.0724,3.5102,-5.0449,-1.5891,3.4558,c1cc(c2c(c1)C(=O)c1cccc(c1C2=O)OC)OC,0.1839,0.9895
1019,-6.8819,-2.9908,3.8912,-6.6985,-3.0250,3.6735,-5.0232,-1.7034,3.3197,c1cc(c2c(c1)C(=O)c1ccc(cc1C2=O)OC)OC,0.1886,0.9336
102,-8.5304,-4.3671,4.1633,-8.1897,-4.2713,3.9184,-6.7793,-2.1263,4.6531,C1=C(C(=O)C=C(C1=O)S(O)([O])[O])S([O])([O])O,1.1457,1.6975
1021,-6.7053,-3.0591,3.6463,-6.7241,-3.1050,3.6191,-5.1940,-1.7382,3.4558,c1(c(cc2c(c1)C(=O)c1ccccc1C2=O)OC)OC,0.2404,0.7664
1022,-6.8044,-2.9676,3.8368,-6.6066,-3.0419,3.5646,-5.0000,-1.8163,3.1837,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)OC)OC,0.1702,0.6565
1023,-6.7976,-2.9880,3.8095,-6.6085,-2.9622,3.6463,-5.0335,-1.7954,3.2381,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)OC)OC,0.1686,0.6829
1024,-6.8555,-3.0188,3.8368,-6.6999,-3.0808,3.6191,-5.1083,-1.6797,3.4286,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)OC)OC)OC,0.1877,1.0331
1025,-6.5704,-2.8969,3.6735,-6.5783,-2.9592,3.6191,-4.9312,-1.6659,3.2653,c1c(c(c2c(c1OC)C(=O)c1ccccc1C2=O)OC)OC,0.3834,0.9490
1026,-6.7481,-2.9385,3.8095,-6.6180,-2.9989,3.6191,-4.9919,-1.6993,3.2925,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)OC)OC)OC,0.1412,0.9613
1027,-6.7900,-2.9260,3.8640,-6.5959,-2.9769,3.6191,-4.9404,-1.7840,3.1565,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)OC)OC)OC,0.1433,0.9059
1028,-6.7350,-2.9255,3.8095,-6.5709,-2.9246,3.6463,-4.9513,-1.7676,3.1837,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)OC)OC)OC,0.1254,0.9264
1029,-6.8213,-2.9029,3.9184,-6.6327,-2.9592,3.6735,-4.9562,-1.6909,3.2653,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)OC)OC)OC,0.1349,0.9487
1030,-6.7042,-2.9219,3.7823,-6.5032,-3.0201,3.4830,-4.9143,-1.5674,3.3470,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)OC)OC)OC,0.1430,0.8878
103,-8.6708,-4.6436,4.0272,-8.3832,-4.7369,3.6463,-7.1715,-2.7361,4.4354,[C]1([C](C(=O)C=C(C1=O)S(O)([O])[O])S(O)([O])[O])S([O])([O])O,0.9927,1.9878
1031,-6.6430,-2.9423,3.7007,-6.4550,-3.0264,3.4286,-4.9486,-1.6561,3.2925,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)OC)OC)OC,0.1674,0.8696
1032,-6.6879,-2.9056,3.7823,-6.5883,-2.9421,3.6463,-4.9002,-1.6893,3.2109,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)OC)OC)OC,0.3556,0.6238
1034,-6.3391,-2.9377,3.4014,-6.3320,-3.0123,3.3197,-4.9053,-1.4767,3.4286,c1cc(c2c(c1OC)C(=O)c1cccc(c1C2=O)OC)OC,0.4652,0.9527
1033,-6.6509,-2.9502,3.7007,-6.5902,-2.9712,3.6191,-4.9353,-1.5611,3.3742,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)OC)OC)OC,0.4204,0.6852
1036,-6.6817,-3.0082,3.6735,-6.6588,-3.0942,3.5646,-5.0885,-1.6327,3.4558,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)OC)OC)OC,0.2286,0.7340
1035,-6.3652,-2.9366,3.4286,-6.3238,-2.9769,3.3470,-4.9306,-1.6109,3.3197,c1cc(c2c(c1OC)C(=O)c1cc(ccc1C2=O)OC)OC,0.4364,0.9277
1037,-6.6332,-2.9870,3.6463,-6.5489,-3.0387,3.5102,-5.0729,-1.7260,3.3470,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)OC)OC)OC,0.1894,0.7057
1038,-6.7053,-3.1407,3.5646,-6.0754,-3.6264,2.4490,-5.2917,-2.0536,3.2381,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)S)S,0.3084,0.5513
1040,-6.6090,-3.1260,3.4830,-5.9369,-3.5967,2.3401,-5.2675,-2.0566,3.2109,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)S)S,0.1746,0.5523
1039,-6.3347,-3.1238,3.2109,-6.1383,-3.6621,2.4762,-5.3271,-2.1434,3.1837,c1cc(c2c(c1S)C(=O)c1ccccc1C2=O)S,0.1117,0.5713
1041,-6.6229,-3.1399,3.4830,-6.6436,-3.2150,3.4286,-5.2593,-2.0212,3.2381,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)S)S,0.1165,0.7747
104,-8.8283,-4.9100,3.9184,-8.5989,-4.8983,3.7007,-7.3491,-3.2947,4.0544,[C]1([C](C(=O)[C]([C](C1=O)S(O)([O])[O])S([O])(O)[O])S(O)([O])[O])S([O])(O)[O],1.0009,1.9782
1042,-6.7032,-3.1385,3.5646,-6.0245,-3.6027,2.4218,-5.2574,-2.0193,3.2381,c1cc(c2c(c1)C(=O)c1ccc(cc1C2=O)S)S,0.3033,0.5823
1043,-6.5848,-3.1290,3.4558,-6.2648,-3.3260,2.9388,-5.1704,-2.0139,3.1565,c1cc(c2c(c1)C(=O)c1cccc(c1C2=O)S)S,0.1819,0.5533
1046,-6.6349,-3.1519,3.4830,-6.4640,-3.1714,3.2925,-5.1777,-1.9124,3.2653,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)S)S,0.2680,0.7593
1045,-6.6569,-3.1467,3.5102,-6.4849,-3.1924,3.2925,-5.1853,-1.9200,3.2653,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)S)S,0.2490,0.7620
1044,-6.7516,-3.1870,3.5646,-6.6817,-3.2259,3.4558,-5.2735,-1.9810,3.2925,c1(c(cc2c(c1)C(=O)c1ccccc1C2=O)S)S,0.2564,0.7879
1047,-6.7285,-3.1910,3.5374,-6.6294,-3.2553,3.3742,-5.2890,-2.1325,3.1565,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)S)S)S,0.1861,0.7651
1048,-6.3736,-3.1627,3.2109,-6.1554,-3.6792,2.4762,-5.3113,-2.1821,3.1293,c1c(c(c2c(c1S)C(=O)c1ccccc1C2=O)S)S,0.2256,0.5422
1049,-6.4800,-3.1603,3.3197,-5.9753,-3.6623,2.3129,-5.2996,-2.1159,3.1837,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)S)S)S,0.2383,0.6248
1050,-6.5717,-3.1704,3.4014,-6.5559,-3.2362,3.3197,-5.2232,-2.0395,3.1837,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)S)S)S,0.2116,0.7663
1051,-6.5467,-3.1725,3.3742,-6.5151,-3.2498,3.2653,-5.2104,-2.0267,3.1837,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)S)S)S,0.2064,0.7976
105,-8.6950,-4.4501,4.2449,-8.4175,-4.4174,4.0000,-7.0645,-3.6359,3.4286,C1(=C(C(=O)C=CC1=O)N(=O)=O)N(=O)=O,1.3007,1.7868
1053,-6.6177,-3.1347,3.4830,-5.9598,-3.5924,2.3674,-5.2019,-2.0727,3.1293,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)S)S)S,0.1715,0.5540
1052,-6.5339,-3.1597,3.3742,-6.2351,-3.3508,2.8844,-5.1851,-2.0286,3.1565,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)S)S)S,0.1833,0.5649
1056,-6.5434,-3.1421,3.4014,-6.2580,-3.3464,2.9116,-5.1704,-2.0411,3.1293,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)S)S)S,0.1811,0.5547
1055,-6.6580,-3.1478,3.5102,-6.5119,-3.1921,3.3197,-5.1255,-1.9690,3.1565,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)S)S)S,0.1172,0.7517
1054,-6.5845,-3.1559,3.4286,-6.4359,-3.1706,3.2653,-5.1197,-1.9361,3.1837,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)S)S)S,0.1425,0.7447
1058,-6.3159,-3.1323,3.1837,-6.1393,-3.6631,2.4762,-5.2953,-2.1660,3.1293,c1cc(c2c(c1S)C(=O)c1cc(ccc1C2=O)S)S,0.1136,0.5638
1057,-6.2765,-3.1200,3.1565,-6.0621,-3.6403,2.4218,-5.2104,-2.1627,3.0476,c1cc(c2c(c1S)C(=O)c1cccc(c1C2=O)S)S,-0.0085,0.5275
1060,-6.6566,-3.2008,3.4558,-6.4925,-3.2272,3.2653,-5.2455,-2.0074,3.2381,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)S)S)S,0.2710,0.7720
1059,-6.6955,-3.1853,3.5102,-6.6686,-3.2672,3.4014,-5.2879,-2.1042,3.1837,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)S)S)S,0.1158,0.7929
106,-8.6741,-4.4019,4.2721,-8.2324,-4.2868,3.9456,-6.8896,-3.3249,3.5646,C1=C(C(=O)C(=CC1=O)N(=O)=O)N(=O)=O,1.2646,1.8712
1061,-6.8719,-3.1167,3.7551,-6.7140,-3.1494,3.5646,-5.1864,-2.0572,3.1293,c1ccc2c(c1)C(=O)c1cc(cc(c1C2=O)C=C)C=C,0.2165,0.7958
1062,-6.6980,-3.0789,3.6191,-6.7013,-3.1366,3.5646,-5.1712,-1.9603,3.2109,c1cc(c2c(c1C=C)C(=O)c1ccccc1C2=O)C=C,0.2419,0.7844
1063,-6.7940,-2.8757,3.9184,-6.6784,-3.1410,3.5374,-5.1910,-2.1162,3.0748,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)C=C)C=C,0.3567,0.9408
1064,-6.8359,-3.0536,3.7823,-6.6237,-3.1407,3.4830,-5.1978,-2.0958,3.1021,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)C=C)C=C,0.2899,0.7980
1066,-6.8705,-2.9249,3.9456,-6.9081,-3.1529,3.7551,-5.1646,-1.9537,3.2109,c1cc(c2c(c1)C(=O)c1cccc(c1C2=O)C=C)C=C,0.4689,0.7668
1065,-6.8966,-3.0599,3.8368,-6.6202,-3.1644,3.4558,-5.1744,-2.1268,3.0476,c1cc(c2c(c1)C(=O)c1ccc(cc1C2=O)C=C)C=C,0.3249,0.7586
1068,-6.8117,-3.1382,3.6735,-6.6675,-3.1845,3.4830,-5.1529,-2.1869,2.9660,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)C=C)C=C,0.2521,0.7499
1067,-6.7472,-3.1554,3.5919,-6.6414,-3.2128,3.4286,-5.2074,-1.9965,3.2109,c1(c(cc2c(c1)C(=O)c1ccccc1C2=O)C=C)C=C,0.2660,0.7736
1070,-6.7168,-3.1249,3.5919,-6.5862,-3.1848,3.4014,-5.1725,-2.0705,3.1021,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)C=C)C=C)C=C,0.0759,0.9655
1069,-6.8150,-3.1415,3.6735,-6.6112,-3.2098,3.4014,-5.1766,-2.1290,3.0476,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)C=C)C=C,0.2885,0.7147
107,-8.7056,-4.4063,4.2993,-8.3070,-4.3614,3.9456,-6.8607,-3.4865,3.3742,C1(=CC(=O)C(=CC1=O)N(=O)=O)N(=O)=O,1.1627,1.9137
1071,-6.6479,-3.1105,3.5374,-6.5437,-3.1967,3.3470,-5.1804,-2.1328,3.0476,c1c(c(c2c(c1C=C)C(=O)c1ccccc1C2=O)C=C)C=C,0.2185,0.8035
1074,-6.6770,-3.0308,3.6463,-6.4893,-3.1967,3.2925,-5.1630,-2.1970,2.9660,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)C=C)C=C)C=C,0.4317,0.5969
1072,-6.6882,-3.0147,3.6735,-6.5785,-3.1227,3.4558,-5.1832,-2.0811,3.1021,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)C=C)C=C)C=C,0.3470,0.9739
1073,-6.6923,-3.0188,3.6735,-6.5859,-3.1845,3.4014,-5.1695,-2.1219,3.0476,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)C=C)C=C)C=C,0.3741,0.7479
1075,-6.7793,-2.9426,3.8368,-6.5862,-3.1848,3.4014,-5.1731,-1.9894,3.1837,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)C=C)C=C)C=C,0.4297,0.7428
1076,-6.7774,-2.9407,3.8368,-6.6087,-3.1801,3.4286,-5.1851,-2.1646,3.0204,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)C=C)C=C)C=C,0.3667,0.9669
1077,-6.7905,-3.1170,3.6735,-6.5799,-3.1785,3.4014,-5.1875,-2.1399,3.0476,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)C=C)C=C)C=C,0.2038,0.8276
1078,-6.8174,-3.1167,3.7007,-6.6038,-3.2025,3.4014,-5.1758,-2.2098,2.9660,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)C=C)C=C)C=C,0.3221,0.9695
1080,-6.5870,-2.7774,3.8095,-6.4240,-3.1314,3.2925,-5.1249,-2.1045,3.0204,c1cc(c2c(c1C=C)C(=O)c1c(cccc1C2=O)C=C)C=C,0.4330,0.6760
1079,-6.8193,-2.9826,3.8368,-6.6866,-3.1763,3.5102,-5.1826,-1.9989,3.1837,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)C=C)C=C)C=C,0.5002,0.7856
1081,-6.6330,-2.9595,3.6735,-6.4498,-3.1845,3.2653,-5.1391,-2.1731,2.9660,c1cc(c2c(c1C=C)C(=O)c1cc(ccc1C2=O)C=C)C=C,0.3189,0.6762
108,-9.0038,-4.7861,4.2177,-8.6741,-4.7012,3.9728,-7.3309,-3.9568,3.3742,C1(=C(C(=O)C(=CC1=O)N(=O)=O)N(=O)=O)N(=O)=O,1.3413,1.8389
1082,-6.7192,-3.0729,3.6463,-6.6134,-3.2120,3.4014,-5.1763,-2.1015,3.0748,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)C=C)C=C)C=C,0.3343,0.7697
1083,-6.6988,-3.1614,3.5374,-6.5440,-3.1970,3.3470,-5.1562,-2.1358,3.0204,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)C=C)C=C)C=C,0.2505,0.7694
1084,-5.8275,-2.7799,3.0476,-5.5919,-2.8708,2.7211,-4.8430,-1.6321,3.2109,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)N(C)C)N(C)C,0.1128,0.9758
1085,-5.2319,-2.6196,2.6123,-5.2166,-2.7948,2.4218,-4.6493,-1.6561,2.9932,c1cc(c2c(c1N(C)C)C(=O)c1ccccc1C2=O)N(C)C,0.0788,0.5930
1086,-5.8003,-2.6982,3.1021,-5.6444,-2.8689,2.7755,-4.8585,-1.6476,3.2109,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)N(C)C)N(C)C,0.0422,0.9790
1087,-5.7206,-2.7818,2.9388,-5.8223,-2.8291,2.9932,-4.8536,-1.6155,3.2381,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)N(C)C)N(C)C,0.5000,0.6246
1089,-5.6226,-2.7655,2.8572,-5.4125,-2.8547,2.5578,-4.8610,-1.6501,3.2109,c1ccc2c(c1N(C)C)C(=O)c1c(cccc1C2=O)N(C)C,0.1097,1.0072
1088,-5.8740,-2.7176,3.1565,-5.6430,-2.7859,2.8572,-4.8109,-1.6272,3.1837,c1ccc2c(c1N(C)C)C(=O)c1cc(ccc1C2=O)N(C)C,0.0787,0.9684
1091,-5.7921,-2.7445,3.0476,-5.6547,-2.7976,2.8572,-4.6958,-1.5665,3.1293,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)N(C)C)N(C)C,0.0912,0.5774
109,-9.2117,-5.1301,4.0816,-9.0327,-5.0327,4.0000,-7.5940,-4.2199,3.3742,C1(=C(C(=O)C(=C(C1=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,1.4271,1.8327
1090,-5.7608,-2.9581,2.8027,-5.6988,-3.0049,2.6939,-4.9679,-1.6210,3.3470,c1ccc2c(c1)C(=O)c1cc(c(cc1C2=O)N(C)C)N(C)C,0.1867,0.7009
1093,-5.4452,-2.8057,2.6395,-5.3766,-2.9276,2.4490,-4.8155,-1.6318,3.1837,c1ccc2c(c1)C(=O)c1c(c(c(cc1C2=O)N(C)C)N(C)C)N(C)C,0.0684,0.6486
1092,-5.7154,-2.8038,2.9116,-5.5513,-2.7486,2.8027,-4.7870,-1.5216,3.2653,c1(ccc2c(c1)C(=O)c1cc(ccc1C2=O)N(C)C)N(C)C,0.1346,0.6016
1095,-5.6313,-2.6381,2.9932,-5.4476,-2.7810,2.6667,-4.6833,-1.6357,3.0476,c1cc(c2c(c1)C(=O)c1c(c(ccc1C2=O)N(C)C)N(C)C)N(C)C,-0.0165,0.8825
1094,-5.1260,-2.4321,2.6939,-5.3682,-2.7559,2.6123,-4.8193,-1.6084,3.2109,c1ccc2c(c1)C(=O)c1c(c(cc(c1C2=O)N(C)C)N(C)C)N(C)C,0.1257,1.1168
1096,-5.6988,-2.6784,3.0204,-5.5785,-2.7758,2.8027,-4.5959,-1.5755,3.0204,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)N(C)C)N(C)C)N(C)C,0.0474,0.5008
1097,-5.4419,-2.5304,2.9116,-5.4947,-2.6920,2.8027,-4.7791,-1.5954,3.1837,c1(ccc2c(c1)C(=O)c1c(c(ccc1C2=O)N(C)C)N(C)C)N(C)C,0.1493,1.0454
1099,-5.7600,-2.5219,3.2381,-5.5649,-2.7350,2.8299,-4.6302,-1.5010,3.1293,c1c(cc2c(c1N(C)C)C(=O)c1cccc(c1C2=O)N(C)C)N(C)C,0.3794,0.5375
1098,-5.6678,-2.6746,2.9932,-5.4003,-2.7608,2.6395,-4.6694,-1.6490,3.0204,c1ccc2c(c1N(C)C)C(=O)c1c(c(ccc1C2=O)N(C)C)N(C)C,0.1167,0.8785
110,-7.4711,-3.7976,3.6735,-7.1984,-3.6610,3.5374,-6.2909,-0.1684,6.1225,C1=CC=CC(=O)C1=O,1.0742,1.5514
